CustomerKey,Name,Education,Occupation,Customer_Type
17171,"Johnson, Isabella",Partial College,Skilled Manual,registered
17172,"Henderson, Aidan",Partial College,Skilled Manual,registered
17173,"Moore, Charles",Partial College,Skilled Manual,registered
17175,"Subram, Marco",High School,Skilled Manual,registered
17176,"Subram, Clifford",High School,Skilled Manual,registered
17180,"Alvarez, Billy",Partial College,Skilled Manual,registered
17181,"Chander, Jerry",Partial College,Skilled Manual,registered
17182,"Rodriguez, Katherine",Partial College,Skilled Manual,registered
17183,"Turner, Fernando",Partial College,Skilled Manual,registered
17184,"Howard, Nicole",Partial College,Skilled Manual,registered
17185,"Russell, Madison",Partial College,Skilled Manual,registered
17186,"Alexander, Eric",Partial College,Skilled Manual,registered
17187,"Wagner, Jenny",Partial College,Skilled Manual,registered
17188,"Chen, Aaron",Bachelors,Professional,registered
17189,"Price, Kayla",Bachelors,Professional,registered
17191,"Cook, Kimberly",Graduate Degree,Professional,registered
17192,"Long, Mya",Graduate Degree,Professional,registered
17193,"Sanchez, Abigail",Graduate Degree,Professional,registered
17194,"Davis, Taylor",Graduate Degree,Professional,registered
17195,"Garcia, Lydia",Graduate Degree,Professional,registered
17197,"Cox, Timothy",Partial College,Skilled Manual,registered
17200,"Jones, Alyssa",Bachelors,Professional,registered
17201,"Henderson, Morgan",Bachelors,Professional,registered
17222,"Rodriguez, Isabella",High School,Professional,registered
17223,"Lewis, Eduardo",High School,Professional,registered
17224,"Davis, Jessica",High School,Professional,registered
17225,"Henderson, Spencer",Partial College,Professional,registered
17226,"Ross, Robert",Partial College,Professional,registered
17227,"Ramirez, Sebastian",Partial High School,Skilled Manual,registered
17228,"Wang, Caleb",Partial High School,Skilled Manual,registered
17229,"Reed, Gloria",Partial High School,Skilled Manual,registered
17230,"Wilson, Samantha",Partial High School,Skilled Manual,registered
17231,"Morgan, Stephanie",Partial High School,Skilled Manual,registered
17232,"Powell, James",Partial High School,Skilled Manual,registered
17233,"Russell, Gavin",Partial College,Professional,registered
17234,"Richardson, Patrick",Partial College,Professional,registered
17235,"Nelson, Jack",Partial College,Professional,registered
17236,"Rogers, Cole",Bachelors,Management,registered
17237,"Diaz, Isabel",Bachelors,Management,registered
17238,"Foster, Hailey",Bachelors,Management,registered
17239,"Flores, Dalton",Bachelors,Management,registered
17241,"Clark, Eduardo",Partial College,Professional,registered
17242,"King, Charles",Partial College,Professional,registered
17243,"Butler, Madison",Partial College,Professional,registered
17244,"Cook, Marcus",Bachelors,Management,registered
17245,"Davis, Samantha",Bachelors,Management,registered
17247,"Gray, Alexa",Partial College,Professional,registered
17248,"Adams, Jonathan",Partial College,Professional,registered
17250,"Carter, Julia",Partial College,Professional,registered
17251,"Dominguez, Tyrone",Partial College,Professional,registered
17252,"Rubio, Joe",Partial College,Professional,registered
17253,"Murphy, Sydney",Bachelors,Management,registered
17254,"Green, Jeremiah",Bachelors,Management,registered
17256,"Clark, Robert",Partial College,Professional,registered
17257,"Beck, Colin",Partial College,Professional,registered
17258,"Martin, Zachary",Partial College,Professional,registered
17259,"Bryant, Destiny",Bachelors,Management,registered
17260,"Mitchell, Samuel",Bachelors,Management,registered
17263,"Diaz, Destiny",Partial College,Professional,registered
17264,"Lee, Jonathan",Partial College,Professional,registered
17265,"Diaz, Nicole",Partial College,Professional,registered
17266,"Travers, Shirleen",High School,Professional,registered
17267,"Flores, Wyatt",High School,Professional,registered
17268,"Young, Jordan",Partial College,Professional,registered
17269,"Campbell, Jordan",High School,Professional,registered
17270,"Green, Alexandra",Bachelors,Management,registered
17271,"Long, Samuel",High School,Professional,registered
17272,"Gonzalez, Sean",High School,Professional,registered
17274,"Mitchell, Madeline",High School,Professional,registered
17275,"Rodriguez, William",Partial High School,Skilled Manual,registered
17276,"Howard, Ian",Partial High School,Skilled Manual,registered
17277,"Deng, Christy",Partial College,Professional,registered
17278,"Deng, Katrina",Partial College,Professional,registered
17279,"Becker, Jaime",Graduate Degree,Management,registered
17280,"Simmons, Spencer",Graduate Degree,Management,registered
17281,"Powell, Tristan",Graduate Degree,Management,registered
17282,"Cox, Juan",Graduate Degree,Management,registered
17283,"Foster, Cindy",Graduate Degree,Management,registered
17286,"King, Savannah",Partial College,Professional,registered
17287,"Alexander, Destiny",Partial College,Professional,registered
17288,"Bennett, Lauren",Partial College,Professional,registered
17289,"Srini, Marco",Partial College,Professional,registered
17290,"Gonzales, Jack",Partial College,Professional,registered
17292,"Miller, David",Partial High School,Skilled Manual,registered
17294,"Cox, Shelby",Partial High School,Skilled Manual,registered
17295,"Jenkins, Alexis",Partial High School,Skilled Manual,registered
17296,"Collins, Wyatt",Partial High School,Skilled Manual,registered
17297,"Butler, Thomas",Graduate Degree,Management,registered
17298,"Edwards, Gabrielle",Graduate Degree,Management,registered
17299,"Edwards, Maria",Graduate Degree,Management,registered
17300,"Shan, Jonathan",Partial College,Professional,registered
17301,"Bennett, Abigail",High School,Professional,registered
17302,"Long, Jasmine",High School,Professional,registered
17331,"Bailey, Charles",High School,Skilled Manual,registered
17332,"Beck, Colleen",High School,Skilled Manual,registered
17334,"Jimenez, Jaime",High School,Skilled Manual,registered
17335,"Tanara, Marco",High School,Skilled Manual,registered
17336,"Srini, Rebekah",High School,Skilled Manual,registered
17337,"Martin, Edward",High School,Skilled Manual,registered
17338,"Bennett, Melissa",High School,Skilled Manual,registered
17340,"Edwards, Sean",High School,Skilled Manual,registered
17341,"Butler, Lucas",High School,Skilled Manual,registered
17344,"Morgan, Shelby",Partial High School,Clerical,registered
17345,"Zhu, Alvin",Partial High School,Clerical,registered
17346,"Serrano, Diana",High School,Skilled Manual,registered
17348,"Anand, Latoya",High School,Skilled Manual,registered
17356,"James, Carlos",Bachelors,Professional,registered
17357,"Gonzalez, Blake",Bachelors,Skilled Manual,registered
17359,"Powell, Austin",Bachelors,Skilled Manual,registered
17361,"Adams, Isaiah",Bachelors,Skilled Manual,registered
17362,"Wilson, Kayla",Graduate Degree,Professional,registered
17363,"Sanchez, Kaylee",Graduate Degree,Professional,registered
17370,"Moreno, Carolyn",High School,Manual,registered
17375,"Vance, Ruben",Partial High School,Manual,registered
17377,"Chen, Eugene",Bachelors,Clerical,registered
17382,"Tang, Cedric",High School,Manual,registered
17383,"Ortega, Roberto",High School,Manual,registered
17384,"Zhou, Lacey",High School,Manual,registered
17389,"Rowe, Sheila",Partial High School,Manual,registered
17397,"Munoz, Rebekah",Bachelors,Professional,registered
17401,"Anand, Cedric",Partial College,Clerical,registered
17405,"Raman, Whitney",Partial College,Clerical,registered
17406,"Malhotra, Erick",Bachelors,Skilled Manual,registered
17410,"Rai, Bonnie",High School,Manual,registered
17422,"Gonzalez, Monica",Partial College,Clerical,registered
17424,"Ortega, Victor",Partial College,Clerical,registered
17431,"Suarez, Armando",Partial High School,Manual,registered
17433,"Carlson, Bruce",High School,Manual,registered
17435,"Lauer, Brian",Partial College,Clerical,registered
17436,"Liu, Edwin",Partial College,Clerical,registered
17446,"She, Shaun",Partial College,Clerical,registered
17451,"Martin, Nelson",Bachelors,Manual,registered
17454,"Lin, Valerie",Bachelors,Manual,registered
17455,"Simpson, Shawna",Bachelors,Manual,registered
17456,"Sara, Raymond",Bachelors,Manual,registered
17462,"Dominguez, Joe",Partial College,Manual,registered
17466,"Serrano, Wendy",Bachelors,Clerical,registered
17468,"Tang, Tasha",Partial College,Manual,registered
17473,"Ramos, Kellie",Bachelors,Clerical,registered
17490,"Zhu, Jeffery",Partial College,Manual,registered
17491,"Ramos, Krista",Partial College,Manual,registered
17494,"Wilson, Morgan",Graduate Degree,Clerical,registered
17495,"Martinez, Ross",Graduate Degree,Clerical,registered
17498,"Yang, Alvin",Partial College,Manual,registered
17500,"Srini, Lydia",Partial College,Manual,registered
17501,"Gonzalez, Jermaine",Partial College,Manual,registered
17502,"Perez, Gerald",Partial College,Manual,registered
17503,"Jordan, Dominique",Partial College,Manual,registered
17506,"Xie, Barbara",Graduate Degree,Clerical,registered
17508,"Suri, Deanna",Bachelors,Clerical,registered
17510,"Diaz, Audrey",Bachelors,Clerical,registered
17514,"Fernandez, Molly",Partial College,Manual,registered
17519,"Sanchez, Tammy",Bachelors,Clerical,registered
17522,"Tang, Bradley",Graduate Degree,Clerical,registered
17523,"Ma, Rosa",Graduate Degree,Skilled Manual,registered
17529,"Chande, Tasha",Partial College,Manual,registered
17532,"Reed, Jared",Bachelors,Clerical,registered
17539,"Sanz, Jerome",Partial High School,Manual,registered
17544,"Ye, Roger",Partial College,Clerical,registered
17545,"Shan, Nicolas",Partial College,Clerical,registered
17549,"Ortega, Krista",Partial High School,Manual,registered
17555,"Sanders, Natalie",Bachelors,Skilled Manual,registered
17556,"Serrano, Monique",Bachelors,Skilled Manual,registered
17557,"Gonzales, Isabel",Bachelors,Skilled Manual,registered
17559,"Stone, Dawn",Partial High School,Manual,registered
17564,"Cai, Dennis",Partial College,Clerical,registered
17565,"Deng, Alisha",Partial College,Clerical,registered
17566,"Allen, James",Partial High School,Manual,registered
17567,"Sun, Colin",Partial High School,Manual,registered
17569,"Alonso, Daisy",Partial College,Clerical,registered
17572,"Torres, Anna",Partial College,Clerical,registered
17573,"Ye, Jeffery",Partial College,Clerical,registered
17574,"Gill, Tyrone",Partial College,Clerical,registered
17577,"Uppal, Sunil",Graduate Degree,Skilled Manual,registered
17578,"Harris, Austin",Graduate Degree,Skilled Manual,registered
17579,"Rogers, Zoe",Graduate Degree,Skilled Manual,registered
17580,"Ross, Grace",Graduate Degree,Skilled Manual,registered
17581,"Liu, Aimee",Graduate Degree,Skilled Manual,registered
17583,"Hall, Olivia",Partial High School,Clerical,registered
17584,"Long, Ryan",High School,Clerical,registered
17585,"Smith, Rolando",High School,Clerical,registered
17586,"Russell, Julian",High School,Clerical,registered
17587,"Diaz, Gabriel",Partial College,Clerical,registered
17588,"Harris, Xavier",Partial College,Clerical,registered
17589,"Griffin, Emma",Partial College,Clerical,registered
17591,"Jai, Gabriel",Partial High School,Clerical,registered
17592,"Collins, Mary",Partial High School,Clerical,registered
17593,"Johnson, Alyssa",Partial High School,Clerical,registered
17594,"Peterson, Faith",Partial High School,Clerical,registered
17595,"Cooper, Sydney",Partial High School,Clerical,registered
17596,"James, Xavier",Partial High School,Clerical,registered
17597,"Butler, Haley",Partial High School,Clerical,registered
17598,"Harris, Brianna",Partial High School,Clerical,registered
17599,"Russell, Wyatt",High School,Clerical,registered
17600,"Perry, Stephanie",High School,Clerical,registered
17602,"Gonzales, Christian",High School,Clerical,registered
17604,"Bell, Brian",Partial High School,Clerical,registered
17605,"James, Allison",Partial High School,Clerical,registered
17606,"Coleman, Caleb",Partial High School,Clerical,registered
17607,"Wilson, Joshua",Partial High School,Clerical,registered
17608,"Sharma, Hunter",Partial High School,Clerical,registered
17610,"Harris, Jose",High School,Skilled Manual,registered
17611,"Bailey, Jacqueline",High School,Skilled Manual,registered
17612,"Alexander, Christian",High School,Skilled Manual,registered
17613,"Roberts, Gabriel",High School,Skilled Manual,registered
17614,"Campbell, James",High School,Skilled Manual,registered
17615,"Jenkins, Luis",Partial High School,Clerical,registered
17616,"Flores, Jonathan",Partial High School,Clerical,registered
17617,"Harris, Sarah",High School,Skilled Manual,registered
17618,"Davis, Noah",High School,Skilled Manual,registered
17619,"Bailey, Katelyn",High School,Skilled Manual,registered
17620,"Bailey, Brianna",High School,Skilled Manual,registered
17622,"Liu, Kristen",Partial College,Clerical,registered
17623,"Cooper, Julia",Partial College,Clerical,registered
17624,"Turner, Marcus",Partial College,Clerical,registered
17626,"Griffin, Logan",Partial College,Clerical,registered
17628,"Collins, Edward",Partial College,Clerical,registered
17629,"Phillips, Courtney",Partial College,Clerical,registered
17630,"Madan, Cynthia",Partial College,Clerical,registered
17633,"Nath, Kathryn",Graduate Degree,Skilled Manual,registered
17634,"Howard, Christina",Graduate Degree,Skilled Manual,registered
17635,"Mitchell, Nathan",Graduate Degree,Skilled Manual,registered
17636,"Gonzalez, Levi",Graduate Degree,Skilled Manual,registered
17637,"Bryant, Victoria",Graduate Degree,Skilled Manual,registered
17638,"Lee, Brandon",Graduate Degree,Skilled Manual,registered
17639,"Thompson, Alexandra",Graduate Degree,Skilled Manual,registered
17640,"Morgan, Jacqueline",Graduate Degree,Skilled Manual,registered
17642,"Butler, Brittany",Graduate Degree,Skilled Manual,registered
